title,price,link
"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Backlit Keyboard/15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop","34,990",https://amazon.in/HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_24?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-24
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN","34,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MzE1NTMzMTQ2NjQ3MzE5OjE3Mjc4NzMzMDE6c3BfbXRmOjMwMDI1MDgzMTQ5MzMzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873301%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop","34,990",https://amazon.in/HP-Office-Windows-39-6cm-fy5011TU/dp/B0D4LZMJ5Z/ref=sr_1_7?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-7
"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU","34,990",https://amazon.in/HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_41?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-41
"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU","34,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxNTQ5NzA3MTk1NDE6MTcyNzg3MzMxMjpzcF9idGY6MzAwMjUwODMxNDkzNjMyOjowOjo&url=%2FHP-i3-1215U-Graphics-Speakers-dy5008TU%2Fdp%2FB0BZS88YPT%2Fref%3Dsr_1_53_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873312%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Dell Inspiron 3520 Laptop, Intel 12th Generation i3-1215U Processor, 8GB DDR4, 512GB SSD, 15.6"" FHD 120Hz Display, Win 11 + MSO'21 & 15 Month McAfee, Black Color, Thin & Light- 1.65kg","34,980",https://amazon.in/Dell-Inspiron-Generation-i3-1215U-Processor/dp/B0CWLKKR58/ref=sr_1_100?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.fywzcsf8FxPSr-J0ct-rSBuxYvD1GcbISCVsuQjLDMq0XhZnNBqWI3IjshqwbZ3rbCe0q65XpotXV-sMHX0gLb9SK3WcWs_KLrDXWo0XUmFlS2rbLj8ool6NFCmoXJpAXPq13ee7f0I44h1h7VL6HJES4uuHXLtuc62QiH5G3pJXJXySm1qq-cUtVirrvHVntv4BRD0PPeF8rq5QKwCwLHlaAbkY7-8nOUPU172BnMk.nWXKG6ONfcWm9RUwlj0cv0-Eck7fKoY9GbOKBs4v9d4&dib_tag=se&keywords=laptop&qid=1727873376&sprefix=lapt%2Caps%2C651&sr=8-100
"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop","33,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMjMwMjgwODM2NDAyNzIzOjE3Mjc4NzMyOTA6c3BfYXRmOjIwMTUzOTIxNTU0MTk4OjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_1_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873290%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
N/A,"33,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjMyMjE0MzQxNjcwMDk4OjE3Mjc4NzMyOTA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4ODEzMjo6MTo6&url=%2FLenovo-IdeaPad-i3-1215U-3months-82RJ00FUIN%2Fdp%2FB0DFH99H7X%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.HYDwFMdGHohC0Q9UL6h8o9TVZ8eof-kbl5Ky1vtr5nbRRSzdmssqD3dX8AQHb8zJsJCbQ4Fv3sTRUKclou7h8A.z37kZfWeRf8XjuFczkakAAxhRsvDcTzxyTQJV41RnSU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DFH99H7X%26pd_rd_r%3D907f1819-30d6-48cc-aab1-79da8370bc1b%26pd_rd_w%3DcWDXV%26pd_rd_wg%3DLP6an%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D6HNSYRG3KYCS69ZVE6KB%26qid%3D1727873290%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop","33,990",https://amazon.in/Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_8?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-8
"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","32,990",https://amazon.in/Acer-5-5625U-Premium-Windows-AL15-41/dp/B0DG2GCTD7/ref=sr_1_36?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-36
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","32,990",https://amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_46?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-46
"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS","31,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MTU5NTY1MDQ0ODY1NDQ2OjE3Mjc4NzMzNTc6c3BfYnRmOjMwMDE2NzAzNDc1MjUzMjo6MDo6&url=%2FASUS-Vivobook-Intel%25C2%25AECoreTM-FingerPrint-X1605ZAB-MB322WS%2Fdp%2FB0CFVYSZFG%2Fref%3Dsr_1_86_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873357%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS","31,990",https://amazon.in/ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_18?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-18
"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU","31,990",https://amazon.in/HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_68?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w&dib_tag=se&keywords=laptop&qid=1727873357&sprefix=lapt%2Caps%2C651&sr=8-68
"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS","30,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMjMwMjgwODM2NDAyNzIzOjE3Mjc4NzMyOTA6c3BfbXRmOjMwMDM0MjQ3Nzc4NzczMjo6MDo6&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS%2Fdp%2FB0CCP9PH92%2Fref%3Dsr_1_12_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873290%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,"30,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTI0NTE2NzkwNDUzNDUzOjE3Mjc4NzMzMTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2NzA4NjM1NzczMjo6MDo6&url=%2FAcer-i3-1215U-Windows-Graphics-AL15-52%2Fdp%2FB0CY1Z82QW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.cGNgc_2KiuVy9_ESQrdEs7aL3b7pklj5CYgPx7J9P06cV7S751D2KhYGn5Q5I8ryh5NlDp8SPKruBZeAWMWPvA.8ZRhnZCo7vVcauMMwGbuvtDutVimFN-hUHQ_gdE-Xmo%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CY1Z82QW%26pd_rd_r%3Dc3abf6fa-d3c4-4d26-a2e7-76092be56435%26pd_rd_w%3D5rMDK%26pd_rd_wg%3DTcg0G%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DW0HBQNAX6C6829K733XQ%26qid%3D1727873312%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS","30,990",https://amazon.in/ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_9?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-9
N/A,"29,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjMyMjE0MzQxNjcwMDk4OjE3Mjc4NzMyOTA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MDMwNjU3NDQzMjo6Mjo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.HYDwFMdGHohC0Q9UL6h8o9TVZ8eof-kbl5Ky1vtr5nbRRSzdmssqD3dX8AQHb8zJsJCbQ4Fv3sTRUKclou7h8A.z37kZfWeRf8XjuFczkakAAxhRsvDcTzxyTQJV41RnSU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DB1SDB87%26pd_rd_r%3D907f1819-30d6-48cc-aab1-79da8370bc1b%26pd_rd_w%3DcWDXV%26pd_rd_wg%3DLP6an%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D6HNSYRG3KYCS69ZVE6KB%26qid%3D1727873290%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","29,990",https://amazon.in/Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_4?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-4
"Dell Inspiron 3535, AMD Ryzen 3 7320U, (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15.6""(39.62 cm)/15 Month McAfee/Carbon Black/1.69kg Laptop","28,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMjMwMjgwODM2NDAyNzIzOjE3Mjc4NzMyOTA6c3BfYXRmOjMwMDM0NzgyMDMxMzUzMjo6MDo6&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873290%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Dell Inspiron 3535, AMD Ryzen 3 7320U, (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15.6""(39.62 cm)/15 Month McAfee/Carbon Black/1.69kg Laptop","28,990",https://amazon.in/Dell-Inspiron-Window-Office-McAfee/dp/B0DG5CY2Y2/ref=sr_1_32?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-32
"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg","28,990",https://amazon.in/Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_37?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-37
